Report Date,ZIP Code,Number of Cases,Number of Testing Encounters,Number of PCR Testing Encounters
08/17/2020,22832,7,,125
08/17/2020,24479,Suppressed*,,143
08/17/2020,24577,30,,599
08/17/2020,23423,Suppressed*,,31
08/17/2020,24570,0,,Suppressed*
08/17/2020,23897,6,,69
08/17/2020,20151,339,,3173
08/17/2020,23909,0,,7
08/17/2020,23456,559,,9428
08/17/2020,24153,243,,8236
08/17/2020,23047,17,,279
08/17/2020,24167,Suppressed*,,21
08/17/2020,23146,10,,353
08/17/2020,24522,67,,1385
08/17/2020,22842,89,,538
08/17/2020,22312,793,,4835
08/17/2020,24571,Suppressed*,,220
08/17/2020,23085,Suppressed*,,38
08/17/2020,24165,13,,147
08/17/2020,22579,Suppressed*,,43
08/17/2020,24224,25,,274
08/17/2020,24549,33,,457
08/17/2020,23958,26,,440
08/17/2020,22747,Suppressed*,,111
08/17/2020,22971,5,,188
08/17/2020,23840,13,,240
08/17/2020,24521,77,,1449
08/17/2020,22726,25,,138
08/17/2020,24127,19,,393
08/17/2020,23881,17,,243
08/17/2020,22542,10,,249
08/17/2020,22911,164,,3830
08/17/2020,20141,43,,944
08/17/2020,24520,11,,235
08/17/2020,24612,0,,17
08/17/2020,24290,11,,239
08/17/2020,23086,27,,399
08/17/2020,24440,12,,228
08/17/2020,23441,41,,115
08/17/2020,23663,99,,1559
08/17/2020,24239,0,,26
08/17/2020,24311,6,,124
08/17/2020,22469,45,,381
08/17/2020,24142,Suppressed*,,96
08/17/2020,24482,22,,470
08/17/2020,24590,49,,1059
08/17/2020,23233,250,,4982
08/17/2020,23523,185,,1451
08/17/2020,24639,20,,226
08/17/2020,20158,36,,592
08/17/2020,23508,214,,2654
08/17/2020,24328,19,,183
08/17/2020,22716,6,,83
08/17/2020,24091,91,,787
08/17/2020,23693,134,,2131
08/17/2020,24250,Suppressed*,,75
08/17/2020,23022,16,,165
08/17/2020,24487,0,,18
08/17/2020,23510,148,,2187
08/17/2020,24319,45,,653
08/17/2020,20175,362,,4971
08/17/2020,22433,Suppressed*,,16
08/17/2020,22580,41,,595
08/17/2020,24012,413,,3164
08/17/2020,23601,243,,9489
08/17/2020,23832,562,,7035
08/17/2020,23070,Suppressed*,,59
08/17/2020,24437,Suppressed*,,111
08/17/2020,23922,96,,2850
08/17/2020,23827,18,,210
08/17/2020,22534,8,,282
08/17/2020,22150,905,,6511
08/17/2020,23950,33,,577
08/17/2020,22039,120,,2206
08/17/2020,23882,23,,267
08/17/2020,20111,1199,,6248
08/17/2020,23502,416,,5168
08/17/2020,23437,39,,601
08/17/2020,23185,450,,7570
08/17/2020,23177,Suppressed*,,91
08/17/2020,24053,11,,176
08/17/2020,24614,28,,803
08/17/2020,22931,0,,41
08/17/2020,24457,Suppressed*,,102
08/17/2020,22731,Suppressed*,,36
08/17/2020,20171,386,,5027
08/17/2020,22124,80,,2138
08/17/2020,22968,102,,1546
08/17/2020,22820,0,,23
08/17/2020,24185,Suppressed*,,60
08/17/2020,22904,Suppressed*,,167
08/17/2020,23227,325,,7610
08/17/2020,22152,269,,3462
08/17/2020,23083,19,,283
08/17/2020,24112,447,,4951
08/17/2020,23507,86,,4218
08/17/2020,22724,21,,231
08/17/2020,22535,Suppressed*,,72
08/17/2020,20152,298,,3797
08/17/2020,23435,434,,5060
08/17/2020,23974,32,,1775
08/17/2020,22437,Suppressed*,,118
08/17/2020,22539,12,,354
08/17/2020,23442,29,,263
08/17/2020,24464,0,,12
08/17/2020,24314,16,,336
08/17/2020,22712,135,,1220
08/17/2020,22488,58,,301
08/17/2020,22578,8,,322
08/17/2020,22572,305,,1607
08/17/2020,22963,89,,2099
08/17/2020,24243,13,,224
08/17/2020,23116,247,,4681
08/17/2020,23153,6,,156
08/17/2020,24472,Suppressed*,,207
08/17/2020,24141,82,,2283
08/17/2020,22807,Suppressed*,,16
08/17/2020,20109,1431,,7289
08/17/2020,24236,29,,184
08/17/2020,24122,10,,110
08/17/2020,23316,14,,157
08/18/2020,20105,181,,3354
08/18/2020,20106,58,,472
08/18/2020,20109,1434,,7415
08/18/2020,20110,1850,,9867
08/18/2020,20111,1202,,6350
08/18/2020,20112,333,,3790
08/18/2020,20115,53,,691
08/18/2020,20117,16,,291
08/18/2020,20118,6,,224
08/18/2020,20119,35,,456
08/18/2020,20120,463,,5017
08/18/2020,20121,323,,3271
08/18/2020,20124,98,,1812
08/18/2020,20129,11,,116
08/18/2020,20130,0,,44
08/18/2020,20132,104,,2314
08/18/2020,20135,17,,363
08/18/2020,20136,312,,3284
08/18/2020,20137,24,,234
08/18/2020,20139,Suppressed*,,25
08/18/2020,20141,43,,952
08/18/2020,20143,6,,137
08/18/2020,20144,Suppressed*,,85
08/18/2020,20147,670,,9707
08/18/2020,20148,357,,5931
08/18/2020,20151,341,,3238
08/18/2020,20152,299,,3869
08/18/2020,20155,380,,4916
08/18/2020,20158,36,,600
08/18/2020,20164,1525,,8022
08/18/2020,20165,458,,6253
08/18/2020,20166,266,,2143
08/18/2020,20169,162,,2800
08/18/2020,20170,1247,,7090
08/18/2020,20171,389,,5150
08/18/2020,20175,363,,5039
08/18/2020,20176,1037,,9195
08/18/2020,20180,47,,1011
08/18/2020,20181,65,,1138
08/18/2020,20184,Suppressed*,,115
08/18/2020,20186,145,,2426
08/18/2020,20187,143,,1868
08/18/2020,20190,255,,3583
08/18/2020,20191,380,,4028
08/18/2020,20194,52,,1446
08/18/2020,20197,16,,368
08/18/2020,20198,9,,216
08/18/2020,22003,1506,,9781
08/18/2020,22015,505,,5559
08/18/2020,22025,182,,2516
08/18/2020,22026,365,,3238
08/18/2020,22027,70,,363
08/18/2020,22030,585,,7767
08/18/2020,22031,532,,5626
08/18/2020,22032,201,,3548
08/18/2020,22033,396,,4961
08/18/2020,22035,Suppressed*,,47
08/18/2020,22039,122,,2283
08/18/2020,22041,882,,5165
08/18/2020,22042,960,,6075
08/18/2020,22043,317,,2878
08/18/2020,22044,301,,2164
08/18/2020,22046,247,,2939
08/18/2020,22060,46,,712
08/18/2020,22066,113,,2068
08/18/2020,22079,483,,4380
08/18/2020,22101,191,,4446
08/18/2020,22102,172,,3166
08/18/2020,22124,82,,2192
08/18/2020,22125,6,,124
08/18/2020,22134,56,,378
08/18/2020,22150,908,,6623
08/18/2020,22151,330,,2604
08/18/2020,22152,270,,3568
08/18/2020,22153,271,,3774
08/18/2020,22172,218,,1669
08/18/2020,22180,270,,3346
08/18/2020,22181,96,,1798
08/18/2020,22182,176,,3212
08/18/2020,22185,0,,Suppressed*
08/18/2020,22191,2290,,15552
08/18/2020,22192,1032,,10161
08/18/2020,22193,2063,,13917
08/18/2020,22201,294,,5339
08/18/2020,22202,270,,4012
08/18/2020,22203,402,,3973
08/18/2020,22204,1315,,9756
08/18/2020,22205,185,,2957
08/18/2020,22206,259,,3281
08/18/2020,22207,374,,6122
08/18/2020,22209,121,,2157
08/18/2020,22211,Suppressed*,,34
08/18/2020,22213,24,,444
08/18/2020,22214,0,,Suppressed*
08/18/2020,22301,110,,2103
08/18/2020,22302,321,,4060
08/18/2020,22303,265,,2216
08/18/2020,22304,957,,8243
08/18/2020,22305,691,,3726
08/18/2020,22306,1127,,5948
08/18/2020,22307,104,,1646
08/18/2020,22308,98,,1528
08/18/2020,22309,868,,5118
08/18/2020,22310,369,,3679
08/18/2020,22311,589,,4204
08/18/2020,22312,799,,4921
08/18/2020,22314,301,,5099
08/18/2020,22315,210,,3403
08/18/2020,22401,412,,4446
08/18/2020,22405,255,,3962
08/18/2020,22406,220,,3630
08/18/2020,22407,940,,9107
08/18/2020,22408,382,,3879
08/18/2020,22427,32,,976
08/18/2020,22432,5,,108
08/18/2020,22433,Suppressed*,,17
08/18/2020,22435,21,,404
08/18/2020,22436,Suppressed*,,102
08/18/2020,22437,Suppressed*,,121
08/18/2020,22438,10,,95
08/18/2020,22443,57,,1079
08/18/2020,22448,7,,107
08/18/2020,22454,11,,226
08/18/2020,22460,9,,279
08/18/2020,22469,45,,386
08/18/2020,22473,31,,834
08/18/2020,22476,Suppressed*,,40
08/18/2020,22480,Suppressed*,,408
08/18/2020,22482,13,,632
08/18/2020,22485,161,,2966
08/18/2020,22488,58,,305
08/18/2020,22503,17,,642
08/18/2020,22504,0,,41
08/18/2020,22508,97,,1828
08/18/2020,22509,Suppressed*,,11
08/18/2020,22511,11,,221
08/18/2020,22514,20,,304
08/18/2020,22520,57,,986
08/18/2020,22529,Suppressed*,,35
08/18/2020,22530,0,,7
08/18/2020,22534,8,,286
08/18/2020,22535,Suppressed*,,72
08/18/2020,22538,Suppressed*,,30
08/18/2020,22539,12,,357
08/18/2020,22542,10,,254
08/18/2020,22546,122,,1958
08/18/2020,22548,0,,11
08/18/2020,22551,159,,2320
08/18/2020,22553,127,,1903
08/18/2020,22554,701,,7497
08/18/2020,22556,335,,3398
08/18/2020,22560,73,,1613
08/18/2020,22567,8,,386
08/18/2020,22572,306,,1613
08/18/2020,22576,11,,218
08/18/2020,22578,8,,323
08/18/2020,22579,Suppressed*,,43
08/18/2020,22580,41,,599
08/18/2020,22601,426,,16920
08/18/2020,22602,243,,2832
08/18/2020,22603,182,,2317
08/18/2020,22610,13,,133
08/18/2020,22611,40,,958
08/18/2020,22620,16,,247
08/18/2020,22623,Suppressed*,,29
08/18/2020,22624,13,,194
08/18/2020,22625,14,,317
08/18/2020,22627,5,,73
08/18/2020,22630,329,,3616
08/18/2020,22637,12,,165
08/18/2020,22639,Suppressed*,,50
08/18/2020,22640,Suppressed*,,31
08/18/2020,22641,0,,20
08/18/2020,22642,28,,336
08/18/2020,22643,0,,25
08/18/2020,22644,57,,187
08/18/2020,22645,36,,338
08/18/2020,22646,0,,40
08/18/2020,22650,5,,54
08/18/2020,22652,10,,104
08/18/2020,22654,Suppressed*,,58
08/18/2020,22655,150,,1665
08/18/2020,22656,32,,436
08/18/2020,22657,86,,974
08/18/2020,22660,17,,123
08/18/2020,22663,15,,121
08/18/2020,22664,218,,1638
08/18/2020,22701,877,,5595
08/18/2020,22709,10,,263
08/18/2020,22711,0,,11
08/18/2020,22712,135,,1234
08/18/2020,22713,8,,127
08/18/2020,22714,18,,111
08/18/2020,22715,Suppressed*,,126
08/18/2020,22716,6,,83
08/18/2020,22718,8,,73
08/18/2020,22719,0,,25
08/18/2020,22720,7,,95
08/18/2020,22722,0,,15
08/18/2020,22723,Suppressed*,,24
08/18/2020,22724,21,,232
08/18/2020,22726,26,,140
08/18/2020,22727,36,,747
08/18/2020,22728,26,,313
08/18/2020,22729,Suppressed*,,908
08/18/2020,22730,Suppressed*,,16
08/18/2020,22731,Suppressed*,,38
08/18/2020,22732,Suppressed*,,32
08/18/2020,22733,21,,153
08/18/2020,22734,39,,417
08/18/2020,22735,9,,230
08/18/2020,22736,5,,53
08/18/2020,22737,22,,285
08/18/2020,22738,9,,122
08/18/2020,22740,9,,132
08/18/2020,22741,Suppressed*,,23
08/18/2020,22742,21,,219
08/18/2020,22743,Suppressed*,,9
08/18/2020,22747,Suppressed*,,111
08/18/2020,22749,0,,28
08/18/2020,22801,808,,5790
08/18/2020,22802,608,,4364
08/18/2020,22807,Suppressed*,,16
08/18/2020,22810,Suppressed*,,102
08/18/2020,22811,Suppressed*,,58
08/18/2020,22812,81,,1559
08/18/2020,22815,117,,1166
08/18/2020,22820,0,,24
08/18/2020,22821,51,,642
08/18/2020,22824,104,,526
08/18/2020,22827,118,,1399
08/18/2020,22830,20,,213
08/18/2020,22831,8,,107
08/18/2020,22832,7,,127
08/18/2020,22834,7,,152
08/18/2020,22835,180,,1206
08/18/2020,22840,34,,619
08/18/2020,22841,26,,360
08/18/2020,22842,91,,544
08/18/2020,22843,8,,239
08/18/2020,22844,140,,791
08/18/2020,22845,0,,12
08/18/2020,22846,20,,278
08/18/2020,22847,9,,100
08/18/2020,22849,73,,610
08/18/2020,22850,10,,114
08/18/2020,22851,95,,568
08/18/2020,22853,86,,640
08/18/2020,22901,403,,7306
08/18/2020,22902,340,,4678
08/18/2020,22903,403,,7032
08/18/2020,22904,Suppressed*,,169
08/18/2020,22911,166,,3856
08/18/2020,22920,18,,475
08/18/2020,22922,14,,289
08/18/2020,22923,48,,754
08/18/2020,22931,0,,41
08/18/2020,22932,34,,1280
08/18/2020,22935,5,,143
08/18/2020,22936,32,,825
08/18/2020,22937,9,,185
08/18/2020,22938,Suppressed*,,158
08/18/2020,22939,19,,1119
08/18/2020,22940,7,,170
08/18/2020,22942,48,,1335
08/18/2020,22943,Suppressed*,,74
08/18/2020,22946,Suppressed*,,42
08/18/2020,22947,26,,730
08/18/2020,22948,Suppressed*,,23
08/18/2020,22949,Suppressed*,,215
08/18/2020,22952,9,,253
08/18/2020,22958,13,,227
08/18/2020,22959,9,,280
08/18/2020,22960,74,,2075
08/18/2020,22963,90,,2117
08/18/2020,22964,Suppressed*,,32
08/18/2020,22967,10,,260
08/18/2020,22968,103,,1562
08/18/2020,22969,Suppressed*,,192
08/18/2020,22971,5,,188
08/18/2020,22972,Suppressed*,,68
08/18/2020,22973,42,,1159
08/18/2020,22974,40,,667
08/18/2020,22976,Suppressed*,,36
08/18/2020,22980,207,,4238
08/18/2020,22989,0,,19
08/18/2020,23002,66,,1647
08/18/2020,23004,13,,157
08/18/2020,23005,108,,2521
08/18/2020,23009,46,,895
08/18/2020,23011,14,,1151
08/18/2020,23015,23,,485
08/18/2020,23021,0,,17
08/18/2020,23022,16,,167
08/18/2020,23023,Suppressed*,,44
08/18/2020,23024,51,,1037
08/18/2020,23025,0,,44
08/18/2020,23027,17,,174
08/18/2020,23030,42,,783
08/18/2020,23032,Suppressed*,,53
08/18/2020,23035,Suppressed*,,143
08/18/2020,23038,16,,226
08/18/2020,23039,8,,135
08/18/2020,23040,53,,604
08/18/2020,23043,5,,194
08/18/2020,23045,Suppressed*,,7
08/18/2020,23047,17,,280
08/18/2020,23050,5,,90
08/18/2020,23055,42,,192
08/18/2020,23056,Suppressed*,,25
08/18/2020,23059,209,,4266
08/18/2020,23060,314,,5497
08/18/2020,23061,107,,2799
08/18/2020,23062,11,,307
08/18/2020,23063,71,,897
08/18/2020,23064,Suppressed*,,12
08/18/2020,23065,5,,215
08/18/2020,23066,Suppressed*,,95
08/18/2020,23068,0,,29
08/18/2020,23069,17,,434
08/18/2020,23070,Suppressed*,,59
08/18/2020,23071,11,,219
08/18/2020,23072,53,,1467
08/18/2020,23075,189,,1833
08/18/2020,23076,Suppressed*,,62
08/18/2020,23079,Suppressed*,,46
08/18/2020,23083,19,,285
08/18/2020,23084,11,,260
08/18/2020,23085,Suppressed*,,38
08/18/2020,23086,27,,402
08/18/2020,23089,21,,691
08/18/2020,23091,0,,38
08/18/2020,23092,6,,162
08/18/2020,23093,85,,2024
08/18/2020,23102,17,,400
08/18/2020,23103,39,,829
08/18/2020,23106,Suppressed*,,125
08/18/2020,23108,0,,16
08/18/2020,23109,Suppressed*,,236
08/18/2020,23110,Suppressed*,,73
08/18/2020,23111,233,,5385
08/18/2020,23112,363,,7729
08/18/2020,23113,219,,4205
08/18/2020,23114,141,,2744
08/18/2020,23115,15,,61
08/18/2020,23116,252,,4719
08/18/2020,23117,49,,1282
08/18/2020,23119,Suppressed*,,45
08/18/2020,23120,98,,1608
08/18/2020,23123,18,,336
08/18/2020,23124,24,,606
08/18/2020,23125,Suppressed*,,13
08/18/2020,23126,6,,62
08/18/2020,23128,Suppressed*,,126
08/18/2020,23129,Suppressed*,,56
08/18/2020,23130,Suppressed*,,18
08/18/2020,23138,0,,80
08/18/2020,23139,135,,2846
08/18/2020,23140,50,,883
08/18/2020,23141,51,,961
08/18/2020,23146,10,,354
08/18/2020,23148,Suppressed*,,224
08/18/2020,23149,13,,583
08/18/2020,23150,148,,1878
08/18/2020,23153,6,,159
08/18/2020,23156,13,,192
08/18/2020,23160,16,,148
08/18/2020,23161,0,,14
08/18/2020,23163,Suppressed*,,23
08/18/2020,23168,47,,1167
08/18/2020,23169,Suppressed*,,146
08/18/2020,23173,6,,796
08/18/2020,23175,8,,271
08/18/2020,23176,Suppressed*,,96
08/18/2020,23177,Suppressed*,,92
08/18/2020,23180,0,,49
08/18/2020,23181,23,,821
08/18/2020,23185,453,,7620
08/18/2020,23187,Suppressed*,,54
08/18/2020,23188,393,,7055
08/18/2020,23192,27,,801
08/18/2020,23219,43,,1450
08/18/2020,23220,276,,6484
08/18/2020,23221,89,,2813
08/18/2020,23222,258,,4816
08/18/2020,23223,689,,11283
08/18/2020,23224,1248,,10030
08/18/2020,23225,744,,9468
08/18/2020,23226,300,,4714
08/18/2020,23227,327,,7648
08/18/2020,23228,557,,7263
08/18/2020,23229,407,,6110
08/18/2020,23230,115,,3854
08/18/2020,23231,383,,6278
08/18/2020,23233,252,,5024
08/18/2020,23234,1532,,9067
08/18/2020,23235,408,,5948
08/18/2020,23236,312,,4444
08/18/2020,23237,533,,4412
08/18/2020,23238,369,,5387
08/18/2020,23250,0,,6
08/18/2020,23294,241,,2798
08/18/2020,23301,102,,397
08/18/2020,23302,Suppressed*,,25
08/18/2020,23303,25,,218
08/18/2020,23304,Suppressed*,,21
08/18/2020,23306,28,,238
08/18/2020,23307,20,,115
08/18/2020,23308,57,,329
08/18/2020,23310,43,,568
08/18/2020,23313,Suppressed*,,16
08/18/2020,23314,71,,1185
08/18/2020,23315,12,,206
08/18/2020,23316,14,,157
08/18/2020,23320,916,,16026
08/18/2020,23321,475,,5344
08/18/2020,23322,566,,8663
08/18/2020,23323,602,,5531
08/18/2020,23324,526,,3504
08/18/2020,23325,225,,2547
08/18/2020,23336,14,,393
08/18/2020,23337,0,,43
08/18/2020,23347,24,,154
08/18/2020,23350,81,,580
08/18/2020,23354,15,,76
08/18/2020,23356,7,,207
08/18/2020,23357,45,,148
08/18/2020,23358,0,,16
08/18/2020,23359,16,,87
08/18/2020,23389,Suppressed*,,16
08/18/2020,23395,21,,151
08/18/2020,23398,5,,33
08/18/2020,23401,6,,60
08/18/2020,23405,11,,150
08/18/2020,23407,66,,204
08/18/2020,23408,Suppressed*,,17
08/18/2020,23409,Suppressed*,,16
08/18/2020,23410,76,,1421
08/18/2020,23413,84,,427
08/18/2020,23414,37,,114
08/18/2020,23415,45,,390
08/18/2020,23416,12,,128
08/18/2020,23417,93,,622
08/18/2020,23418,70,,304
08/18/2020,23420,97,,488
08/18/2020,23421,196,,1282
08/18/2020,23422,9,,69
08/18/2020,23423,Suppressed*,,31
08/18/2020,23426,6,,21
08/18/2020,23427,Suppressed*,,32
08/18/2020,23430,188,,2757
08/18/2020,23432,28,,208
08/18/2020,23433,Suppressed*,,152
08/18/2020,23434,914,,10641
08/18/2020,23435,441,,5112
08/18/2020,23436,7,,136
08/18/2020,23437,39,,603
08/18/2020,23438,18,,286
08/18/2020,23440,0,,21
08/18/2020,23441,41,,116
08/18/2020,23442,29,,262
08/18/2020,23451,579,,7708
08/18/2020,23452,714,,9722
08/18/2020,23453,399,,5242
08/18/2020,23454,698,,10649
08/18/2020,23455,428,,7504
08/18/2020,23456,562,,9516
08/18/2020,23457,20,,529
08/18/2020,23459,34,,304
08/18/2020,23460,22,,139
08/18/2020,23461,11,,206
08/18/2020,23462,992,,11640
08/18/2020,23464,820,,12191
08/18/2020,23480,Suppressed*,,64
08/18/2020,23486,Suppressed*,,23
08/18/2020,23487,128,,1110
08/18/2020,23488,8,,54
08/18/2020,23502,416,,5198
08/18/2020,23503,399,,4419
08/18/2020,23504,558,,4721
08/18/2020,23505,370,,5213
08/18/2020,23507,88,,4228
08/18/2020,23508,215,,2672
08/18/2020,23509,273,,3382
08/18/2020,23510,148,,2200
08/18/2020,23511,70,,1035
08/18/2020,23513,577,,5225
08/18/2020,23517,68,,945
08/18/2020,23518,338,,4647
08/18/2020,23523,187,,1466
08/18/2020,23551,5,,30
08/18/2020,23601,245,,9535
08/18/2020,23602,426,,5890
08/18/2020,23603,38,,401
08/18/2020,23604,45,,161
08/18/2020,23605,185,,1935
08/18/2020,23606,310,,3655
08/18/2020,23607,273,,3209
08/18/2020,23608,483,,5634
08/18/2020,23651,Suppressed*,,62
08/18/2020,23661,155,,2240
08/18/2020,23662,49,,1326
08/18/2020,23663,99,,1581
08/18/2020,23664,63,,1156
08/18/2020,23665,30,,245
08/18/2020,23666,598,,7478
08/18/2020,23669,389,,5768
08/18/2020,23690,27,,423
08/18/2020,23691,0,,46
08/18/2020,23692,103,,2078
08/18/2020,23693,135,,2136
08/18/2020,23696,12,,339
08/18/2020,23701,510,,4735
08/18/2020,23702,223,,1832
08/18/2020,23703,459,,5656
08/18/2020,23704,503,,4222
08/18/2020,23707,275,,2638
08/18/2020,23708,33,,844
08/18/2020,23709,Suppressed*,,175
08/18/2020,23801,126,,577
08/18/2020,23803,495,,6226
08/18/2020,23805,290,,5284
08/18/2020,23806,Suppressed*,,179
08/18/2020,23821,14,,366
08/18/2020,23824,44,,1351
08/18/2020,23827,18,,211
08/18/2020,23828,9,,63
08/18/2020,23829,92,,931
08/18/2020,23830,12,,231
08/18/2020,23831,378,,5403
08/18/2020,23832,567,,7072
08/18/2020,23833,12,,268
08/18/2020,23834,283,,4317
08/18/2020,23836,148,,1865
08/18/2020,23837,93,,722
08/18/2020,23838,106,,2039
08/18/2020,23839,11,,142
08/18/2020,23840,13,,241
08/18/2020,23841,37,,580
08/18/2020,23842,44,,845
08/18/2020,23843,Suppressed*,,89
08/18/2020,23844,6,,103
08/18/2020,23845,Suppressed*,,65
08/18/2020,23846,Suppressed*,,117
08/18/2020,23847,628,,2595
08/18/2020,23850,5,,146
08/18/2020,23851,222,,3879
08/18/2020,23856,11,,155
08/18/2020,23857,9,,100
08/18/2020,23860,440,,6114
08/18/2020,23866,45,,400
08/18/2020,23867,87,,398
08/18/2020,23868,170,,2757
08/18/2020,23872,15,,286
08/18/2020,23874,16,,206
08/18/2020,23875,103,,1633
08/18/2020,23876,Suppressed*,,40
08/18/2020,23878,13,,176
08/18/2020,23879,11,,81
08/18/2020,23881,17,,247
08/18/2020,23882,23,,268
08/18/2020,23883,16,,313
08/18/2020,23884,Suppressed*,,47
08/18/2020,23885,16,,324
08/18/2020,23887,5,,61
08/18/2020,23888,66,,392
08/18/2020,23889,11,,115
08/18/2020,23890,139,,658
08/18/2020,23891,68,,1712
08/18/2020,23893,Suppressed*,,70
08/18/2020,23894,Suppressed*,,88
08/18/2020,23897,6,,70
08/18/2020,23898,30,,317
08/18/2020,23899,Suppressed*,,40
08/18/2020,23901,377,,2567
08/18/2020,23909,0,,7
08/18/2020,23915,127,,679
08/18/2020,23917,18,,491
08/18/2020,23919,8,,438
08/18/2020,23920,16,,543
08/18/2020,23921,26,,332
08/18/2020,23922,96,,2850
08/18/2020,23923,13,,303
08/18/2020,23924,107,,1259
08/18/2020,23927,82,,720
08/18/2020,23930,48,,926
08/18/2020,23934,7,,95
08/18/2020,23936,531,,2552
08/18/2020,23937,15,,296
08/18/2020,23938,Suppressed*,,84
08/18/2020,23942,22,,187
08/18/2020,23943,0,,9
08/18/2020,23944,23,,803
08/18/2020,23947,17,,589
08/18/2020,23950,33,,581
08/18/2020,23952,Suppressed*,,44
08/18/2020,23954,Suppressed*,,309
08/18/2020,23958,28,,444
08/18/2020,23959,Suppressed*,,127
08/18/2020,23960,35,,314
08/18/2020,23962,Suppressed*,,104
08/18/2020,23963,0,,42
08/18/2020,23964,Suppressed*,,151
08/18/2020,23966,21,,374
08/18/2020,23967,Suppressed*,,128
08/18/2020,23968,Suppressed*,,120
08/18/2020,23970,66,,1752
08/18/2020,23974,32,,1779
08/18/2020,23976,Suppressed*,,47
08/18/2020,24011,Suppressed*,,33439
08/18/2020,24012,412,,3190
08/18/2020,24013,52,,600
08/18/2020,24014,133,,1486
08/18/2020,24015,120,,1410
08/18/2020,24016,76,,1652
08/18/2020,24017,200,,3359
08/18/2020,24018,169,,2845
08/18/2020,24019,199,,2612
08/18/2020,24020,0,,Suppressed*
08/18/2020,24053,12,,179
08/18/2020,24054,95,,696
08/18/2020,24055,171,,1365
08/18/2020,24058,0,,27
08/18/2020,24059,0,,51
08/18/2020,24060,161,,5907
08/18/2020,24064,18,,304
08/18/2020,24065,14,,284
08/18/2020,24066,18,,249
08/18/2020,24067,Suppressed*,,97
08/18/2020,24069,16,,200
08/18/2020,24070,6,,129
08/18/2020,24072,5,,73
08/18/2020,24073,127,,5260
08/18/2020,24076,Suppressed*,,79
08/18/2020,24077,Suppressed*,,73
08/18/2020,24078,121,,881
08/18/2020,24079,Suppressed*,,90
08/18/2020,24082,Suppressed*,,34
08/18/2020,24083,65,,650
08/18/2020,24084,38,,1202
08/18/2020,24085,15,,166
08/18/2020,24086,0,,9
08/18/2020,24087,21,,309
08/18/2020,24088,13,,166
08/18/2020,24089,23,,237
08/18/2020,24090,27,,341
08/18/2020,24091,91,,807
08/18/2020,24092,6,,131
08/18/2020,24093,0,,16
08/18/2020,24095,18,,220
08/18/2020,24101,19,,299
08/18/2020,24102,5,,77
08/18/2020,24104,25,,395
08/18/2020,24105,5,,28
08/18/2020,24112,469,,4992
08/18/2020,24120,11,,107
08/18/2020,24121,30,,830
08/18/2020,24122,11,,114
08/18/2020,24124,Suppressed*,,328
08/18/2020,24127,19,,395
08/18/2020,24128,8,,130
08/18/2020,24130,0,,Suppressed*
08/18/2020,24131,0,,9
08/18/2020,24132,0,,24
08/18/2020,24133,24,,217
08/18/2020,24134,10,,679
08/18/2020,24136,Suppressed*,,246
08/18/2020,24137,24,,158
08/18/2020,24138,Suppressed*,,110
08/18/2020,24139,11,,99
08/18/2020,24141,84,,2333
08/18/2020,24142,Suppressed*,,99
08/18/2020,24147,Suppressed*,,71
08/18/2020,24148,71,,699
08/18/2020,24149,12,,274
08/18/2020,24150,Suppressed*,,37
08/18/2020,24151,84,,1557
08/18/2020,24153,245,,8260
08/18/2020,24161,Suppressed*,,43
08/18/2020,24162,9,,182
08/18/2020,24165,14,,148
08/18/2020,24167,Suppressed*,,25
08/18/2020,24168,9,,85
08/18/2020,24171,129,,770
08/18/2020,24174,6,,236
08/18/2020,24175,45,,487
08/18/2020,24176,7,,79
08/18/2020,24179,115,,1397
08/18/2020,24184,17,,198
08/18/2020,24185,Suppressed*,,62
08/18/2020,24201,97,,1768
08/18/2020,24202,56,,970
08/18/2020,24210,86,,1704
08/18/2020,24211,52,,1692
08/18/2020,24216,35,,253
08/18/2020,24217,Suppressed*,,24
08/18/2020,24219,51,,1409
08/18/2020,24220,5,,38
08/18/2020,24221,Suppressed*,,33
